timestamp,Junction,volume,ID
2015-11-09 09:00:00,2,10,20151109092
2015-11-09 10:00:00,2,9,20151109102
2015-11-09 11:00:00,2,7,20151109112
2015-11-09 12:00:00,2,9,20151109122
2015-11-09 13:00:00,2,7,20151109132
2015-11-09 14:00:00,2,12,20151109142
2015-11-09 15:00:00,2,12,20151109152
2015-11-09 16:00:00,2,8,20151109162
2015-11-09 17:00:00,2,12,20151109172
2015-11-09 18:00:00,2,9,20151109182
2015-11-09 19:00:00,2,13,20151109192
2015-11-09 20:00:00,2,12,20151109202
2015-11-09 21:00:00,2,12,20151109212
2015-11-09 22:00:00,2,11,20151109222
2015-11-09 23:00:00,2,8,20151109232
2015-11-10 00:00:00,2,9,20151110002
2015-11-10 01:00:00,2,11,20151110012
2015-11-10 02:00:00,2,9,20151110022
2015-11-10 03:00:00,2,8,20151110032
2015-11-10 04:00:00,2,7,20151110042
2015-11-10 05:00:00,2,6,20151110052
2015-11-10 06:00:00,2,6,20151110062
2015-11-10 07:00:00,2,5,20151110072
2015-11-10 08:00:00,2,5,20151110082
2015-11-10 09:00:00,2,7,20151110092
2015-11-10 10:00:00,2,6,20151110102
2015-11-10 11:00:00,2,8,20151110112
2015-11-10 12:00:00,2,6,20151110122
2015-11-10 13:00:00,2,8,20151110132
2015-11-10 14:00:00,2,9,20151110142
2015-11-10 15:00:00,2,11,20151110152
2015-11-10 16:00:00,2,13,20151110162
2015-11-10 17:00:00,2,8,20151110172
2015-11-10 18:00:00,2,11,20151110182
2015-11-10 19:00:00,2,10,20151110192
2015-11-10 20:00:00,2,14,20151110202
2015-11-10 21:00:00,2,9,20151110212
2015-11-10 22:00:00,2,9,20151110222
2015-11-10 23:00:00,2,7,20151110232
2015-11-11 00:00:00,2,14,20151111002
2015-11-11 01:00:00,2,6,20151111012
2015-11-11 02:00:00,2,10,20151111022
2015-11-11 03:00:00,2,6,20151111032
2015-11-11 04:00:00,2,6,20151111042
2015-11-11 05:00:00,2,6,20151111052
2015-11-11 06:00:00,2,6,20151111062
2015-11-11 07:00:00,2,8,20151111072
2015-11-11 08:00:00,2,9,20151111082
2015-11-11 09:00:00,2,6,20151111092
2015-11-11 10:00:00,2,8,20151111102
2015-11-11 11:00:00,2,4,20151111112
2015-11-11 12:00:00,2,6,20151111122
2015-11-11 13:00:00,2,11,20151111132
2015-11-11 14:00:00,2,11,20151111142
2015-11-11 15:00:00,2,6,20151111152
2015-11-11 16:00:00,2,6,20151111162
2015-11-11 17:00:00,2,10,20151111172
2015-11-11 18:00:00,2,10,20151111182
2015-11-11 19:00:00,2,8,20151111192
2015-11-11 20:00:00,2,10,20151111202
2015-11-11 21:00:00,2,10,20151111212
2015-11-11 22:00:00,2,11,20151111222
2015-11-11 23:00:00,2,10,20151111232
2015-11-12 00:00:00,2,9,20151112002
2015-11-12 01:00:00,2,12,20151112012
2015-11-12 02:00:00,2,10,20151112022
2015-11-12 03:00:00,2,4,20151112032
2015-11-12 04:00:00,2,6,20151112042
2015-11-12 05:00:00,2,6,20151112052
2015-11-12 06:00:00,2,8,20151112062
2015-11-12 07:00:00,2,3,20151112072
2015-11-12 08:00:00,2,4,20151112082
2015-11-12 09:00:00,2,8,20151112092
2015-11-12 10:00:00,2,10,20151112102
2015-11-12 11:00:00,2,8,20151112112
2015-11-12 12:00:00,2,10,20151112122
2015-11-12 13:00:00,2,9,20151112132
2015-11-12 14:00:00,2,11,20151112142
2015-11-12 15:00:00,2,11,20151112152
2015-11-12 16:00:00,2,9,20151112162
2015-11-12 17:00:00,2,8,20151112172
2015-11-12 18:00:00,2,9,20151112182
2015-11-12 19:00:00,2,13,20151112192
2015-11-12 20:00:00,2,12,20151112202
2015-11-12 21:00:00,2,9,20151112212
2015-11-12 22:00:00,2,10,20151112222
2015-11-12 23:00:00,2,11,20151112232
2015-11-13 00:00:00,2,9,20151113002
2015-11-13 01:00:00,2,8,20151113012
2015-11-13 02:00:00,2,11,20151113022
2015-11-13 03:00:00,2,11,20151113032
2015-11-13 04:00:00,2,7,20151113042
2015-11-13 05:00:00,2,5,20151113052
2015-11-13 06:00:00,2,4,20151113062
2015-11-13 07:00:00,2,7,20151113072
2015-11-13 08:00:00,2,5,20151113082
2015-11-13 09:00:00,2,8,20151113092
2015-11-13 10:00:00,2,8,20151113102
2015-11-13 11:00:00,2,11,20151113112
2015-11-13 12:00:00,2,8,20151113122
2015-11-13 13:00:00,2,9,20151113132
2015-11-13 14:00:00,2,11,20151113142
2015-11-13 15:00:00,2,11,20151113152
2015-11-13 16:00:00,2,6,20151113162
2015-11-13 17:00:00,2,12,20151113172
2015-11-13 18:00:00,2,7,20151113182
2015-11-13 19:00:00,2,8,20151113192
2015-11-13 20:00:00,2,9,20151113202
2015-11-13 21:00:00,2,9,20151113212
2015-11-13 22:00:00,2,12,20151113222
2015-11-13 23:00:00,2,6,20151113232
2015-11-14 00:00:00,2,6,20151114002
2015-11-14 01:00:00,2,6,20151114012
2015-11-14 02:00:00,2,8,20151114022
2015-11-14 03:00:00,2,7,20151114032
2015-11-14 04:00:00,2,8,20151114042
2015-11-14 05:00:00,2,6,20151114052
2015-11-14 06:00:00,2,5,20151114062
2015-11-14 07:00:00,2,4,20151114072
2015-11-14 08:00:00,2,4,20151114082
2015-11-14 09:00:00,2,8,20151114092
2015-11-14 10:00:00,2,7,20151114102
2015-11-14 11:00:00,2,6,20151114112
2015-11-14 12:00:00,2,7,20151114122
2015-11-14 13:00:00,2,8,20151114132
2015-11-14 14:00:00,2,5,20151114142
2015-11-14 15:00:00,2,8,20151114152
2015-11-14 16:00:00,2,4,20151114162
2015-11-14 17:00:00,2,7,20151114172
2015-11-14 18:00:00,2,8,20151114182
2015-11-14 19:00:00,2,5,20151114192
2015-11-14 20:00:00,2,7,20151114202
2015-11-14 21:00:00,2,9,20151114212
2015-11-14 22:00:00,2,6,20151114222
2015-11-14 23:00:00,2,6,20151114232
2015-11-15 00:00:00,2,8,20151115002
2015-11-15 01:00:00,2,5,20151115012
2015-11-15 02:00:00,2,7,20151115022
2015-11-15 03:00:00,2,7,20151115032
2015-11-15 04:00:00,2,6,20151115042
2015-11-15 05:00:00,2,5,20151115052
2015-11-15 06:00:00,2,5,20151115062
2015-11-15 07:00:00,2,7,20151115072
2015-11-15 08:00:00,2,7,20151115082
2015-11-15 09:00:00,2,9,20151115092
2015-11-15 10:00:00,2,4,20151115102
2015-11-15 11:00:00,2,3,20151115112
2015-11-15 12:00:00,2,6,20151115122
2015-11-15 13:00:00,2,7,20151115132
2015-11-15 14:00:00,2,6,20151115142
2015-11-15 15:00:00,2,4,20151115152
2015-11-15 16:00:00,2,4,20151115162
2015-11-15 17:00:00,2,5,20151115172
2015-11-15 18:00:00,2,8,20151115182
2015-11-15 19:00:00,2,5,20151115192
2015-11-15 20:00:00,2,6,20151115202
2015-11-15 21:00:00,2,8,20151115212
2015-11-15 22:00:00,2,8,20151115222
2015-11-15 23:00:00,2,8,20151115232
2015-11-16 00:00:00,2,6,20151116002
2015-11-16 01:00:00,2,5,20151116012
2015-11-16 02:00:00,2,6,20151116022
2015-11-16 03:00:00,2,5,20151116032
2015-11-16 04:00:00,2,8,20151116042
2015-11-16 05:00:00,2,5,20151116052
2015-11-16 06:00:00,2,7,20151116062
2015-11-16 07:00:00,2,5,20151116072
2015-11-16 08:00:00,2,5,20151116082
2015-11-16 09:00:00,2,7,20151116092
2015-11-16 10:00:00,2,7,20151116102
2015-11-16 11:00:00,2,10,20151116112
2015-11-16 12:00:00,2,7,20151116122
2015-11-16 13:00:00,2,8,20151116132
2015-11-16 14:00:00,2,8,20151116142
2015-11-16 15:00:00,2,10,20151116152
2015-11-16 16:00:00,2,12,20151116162
2015-11-16 17:00:00,2,9,20151116172
2015-11-16 18:00:00,2,9,20151116182
2015-11-16 19:00:00,2,10,20151116192
2015-11-16 20:00:00,2,10,20151116202
2015-11-16 21:00:00,2,13,20151116212
2015-11-16 22:00:00,2,7,20151116222
2015-11-16 23:00:00,2,7,20151116232
2015-11-17 00:00:00,2,11,20151117002
2015-11-17 01:00:00,2,8,20151117012
2015-11-17 02:00:00,2,11,20151117022
2015-11-17 03:00:00,2,9,20151117032
2015-11-17 04:00:00,2,8,20151117042
2015-11-17 05:00:00,2,9,20151117052
2015-11-17 06:00:00,2,8,20151117062
2015-11-17 07:00:00,2,10,20151117072
2015-11-17 08:00:00,2,7,20151117082
2015-11-17 09:00:00,2,5,20151117092
2015-11-17 10:00:00,2,8,20151117102
2015-11-17 11:00:00,2,12,20151117112
2015-11-17 12:00:00,2,10,20151117122
2015-11-17 13:00:00,2,9,20151117132
2015-11-17 14:00:00,2,11,20151117142
2015-11-17 15:00:00,2,9,20151117152
2015-11-17 16:00:00,2,10,20151117162
2015-11-17 17:00:00,2,10,20151117172
2015-11-17 18:00:00,2,9,20151117182
2015-11-17 19:00:00,2,12,20151117192
2015-11-17 20:00:00,2,10,20151117202
2015-11-17 21:00:00,2,10,20151117212
2015-11-17 22:00:00,2,10,20151117222
2015-11-17 23:00:00,2,9,20151117232
2015-11-18 00:00:00,2,6,20151118002
2015-11-18 01:00:00,2,9,20151118012
2015-11-18 02:00:00,2,6,20151118022
2015-11-18 03:00:00,2,6,20151118032
2015-11-18 04:00:00,2,8,20151118042
2015-11-18 05:00:00,2,7,20151118052
2015-11-18 06:00:00,2,8,20151118062
2015-11-18 07:00:00,2,5,20151118072
2015-11-18 08:00:00,2,7,20151118082
2015-11-18 09:00:00,2,6,20151118092
2015-11-18 10:00:00,2,16,20151118102
2015-11-18 11:00:00,2,12,20151118112
2015-11-18 12:00:00,2,9,20151118122
2015-11-18 13:00:00,2,12,20151118132
2015-11-18 14:00:00,2,9,20151118142
2015-11-18 15:00:00,2,14,20151118152
2015-11-18 16:00:00,2,14,20151118162
2015-11-18 17:00:00,2,11,20151118172
2015-11-18 18:00:00,2,11,20151118182
2015-11-18 19:00:00,2,10,20151118192
2015-11-18 20:00:00,2,14,20151118202
2015-11-18 21:00:00,2,11,20151118212
2015-11-18 22:00:00,2,11,20151118222
2015-11-18 23:00:00,2,10,20151118232
2015-11-19 00:00:00,2,10,20151119002
2015-11-19 01:00:00,2,6,20151119012
2015-11-19 02:00:00,2,7,20151119022
2015-11-19 03:00:00,2,10,20151119032
2015-11-19 04:00:00,2,11,20151119042
2015-11-19 05:00:00,2,7,20151119052
2015-11-19 06:00:00,2,8,20151119062
2015-11-19 07:00:00,2,5,20151119072
2015-11-19 08:00:00,2,7,20151119082
2015-11-19 09:00:00,2,8,20151119092
2015-11-19 10:00:00,2,9,20151119102
2015-11-19 11:00:00,2,8,20151119112
2015-11-19 12:00:00,2,10,20151119122
2015-11-19 13:00:00,2,11,20151119132
2015-11-19 14:00:00,2,9,20151119142
2015-11-19 15:00:00,2,11,20151119152
2015-11-19 16:00:00,2,14,20151119162
2015-11-19 17:00:00,2,10,20151119172
2015-11-19 18:00:00,2,12,20151119182
2015-11-19 19:00:00,2,13,20151119192
2015-11-19 20:00:00,2,13,20151119202
2015-11-19 21:00:00,2,11,20151119212
2015-11-19 22:00:00,2,12,20151119222
2015-11-19 23:00:00,2,13,20151119232
2015-11-20 00:00:00,2,12,20151120002
2015-11-20 01:00:00,2,8,20151120012
2015-11-20 02:00:00,2,10,20151120022
2015-11-20 03:00:00,2,7,20151120032
2015-11-20 04:00:00,2,9,20151120042
2015-11-20 05:00:00,2,7,20151120052
2015-11-20 06:00:00,2,9,20151120062
2015-11-20 07:00:00,2,7,20151120072
2015-11-20 08:00:00,2,8,20151120082
2015-11-20 09:00:00,2,14,20151120092
2015-11-20 10:00:00,2,9,20151120102
2015-11-20 11:00:00,2,9,20151120112
2015-11-20 12:00:00,2,13,20151120122
2015-11-20 13:00:00,2,8,20151120132
2015-11-20 14:00:00,2,9,20151120142
2015-11-20 15:00:00,2,12,20151120152
2015-11-20 16:00:00,2,13,20151120162
2015-11-20 17:00:00,2,9,20151120172
2015-11-20 18:00:00,2,8,20151120182
2015-11-20 19:00:00,2,14,20151120192
2015-11-20 20:00:00,2,13,20151120202
2015-11-20 21:00:00,2,14,20151120212
2015-11-20 22:00:00,2,7,20151120222
2015-11-20 23:00:00,2,8,20151120232
2015-11-21 00:00:00,2,12,20151121002
2015-11-21 01:00:00,2,7,20151121012
2015-11-21 02:00:00,2,9,20151121022
2015-11-21 03:00:00,2,8,20151121032
2015-11-21 04:00:00,2,8,20151121042
2015-11-21 05:00:00,2,5,20151121052
2015-11-21 06:00:00,2,5,20151121062
2015-11-21 07:00:00,2,5,20151121072
2015-11-21 08:00:00,2,6,20151121082
2015-11-21 09:00:00,2,4,20151121092
2015-11-21 10:00:00,2,8,20151121102
2015-11-21 11:00:00,2,7,20151121112
2015-11-21 12:00:00,2,10,20151121122
2015-11-21 13:00:00,2,6,20151121132
2015-11-21 14:00:00,2,8,20151121142
2015-11-21 15:00:00,2,4,20151121152
2015-11-21 16:00:00,2,5,20151121162
2015-11-21 17:00:00,2,5,20151121172
2015-11-21 18:00:00,2,6,20151121182
2015-11-21 19:00:00,2,8,20151121192
2015-11-21 20:00:00,2,7,20151121202
2015-11-21 21:00:00,2,7,20151121212
2015-11-21 22:00:00,2,7,20151121222
2015-11-21 23:00:00,2,7,20151121232
2015-11-22 00:00:00,2,5,20151122002
2015-11-22 01:00:00,2,6,20151122012
2015-11-22 02:00:00,2,7,20151122022
2015-11-22 03:00:00,2,9,20151122032
2015-11-22 04:00:00,2,6,20151122042
2015-11-22 05:00:00,2,5,20151122052
2015-11-22 06:00:00,2,6,20151122062
2015-11-22 07:00:00,2,3,20151122072
2015-11-22 08:00:00,2,7,20151122082
2015-11-22 09:00:00,2,4,20151122092
2015-11-22 10:00:00,2,5,20151122102
2015-11-22 11:00:00,2,7,20151122112
2015-11-22 12:00:00,2,7,20151122122
2015-11-22 13:00:00,2,4,20151122132
2015-11-22 14:00:00,2,8,20151122142
2015-11-22 15:00:00,2,7,20151122152
2015-11-22 16:00:00,2,9,20151122162
2015-11-22 17:00:00,2,10,20151122172
2015-11-22 18:00:00,2,10,20151122182
2015-11-22 19:00:00,2,11,20151122192
2015-11-22 20:00:00,2,8,20151122202
2015-11-22 21:00:00,2,10,20151122212
2015-11-22 22:00:00,2,8,20151122222
2015-11-22 23:00:00,2,9,20151122232
2015-11-23 00:00:00,2,11,20151123002
2015-11-23 01:00:00,2,7,20151123012
2015-11-23 02:00:00,2,7,20151123022
2015-11-23 03:00:00,2,6,20151123032
2015-11-23 04:00:00,2,6,20151123042
2015-11-23 05:00:00,2,9,20151123052
2015-11-23 06:00:00,2,4,20151123062
2015-11-23 07:00:00,2,5,20151123072
2015-11-23 08:00:00,2,7,20151123082
2015-11-23 09:00:00,2,16,20151123092
2015-11-23 10:00:00,2,9,20151123102
2015-11-23 11:00:00,2,10,20151123112
2015-11-23 12:00:00,2,11,20151123122
2015-11-23 13:00:00,2,11,20151123132
2015-11-23 14:00:00,2,11,20151123142
2015-11-23 15:00:00,2,13,20151123152
2015-11-23 16:00:00,2,13,20151123162
2015-11-23 17:00:00,2,13,20151123172
2015-11-23 18:00:00,2,14,20151123182
2015-11-23 19:00:00,2,16,20151123192
2015-11-23 20:00:00,2,12,20151123202
2015-11-23 21:00:00,2,10,20151123212
2015-11-23 22:00:00,2,12,20151123222
2015-11-23 23:00:00,2,12,20151123232
2015-11-24 00:00:00,2,7,20151124002
2015-11-24 01:00:00,2,9,20151124012
2015-11-24 02:00:00,2,10,20151124022
2015-11-24 03:00:00,2,10,20151124032
2015-11-24 04:00:00,2,6,20151124042
2015-11-24 05:00:00,2,6,20151124052
2015-11-24 06:00:00,2,9,20151124062
2015-11-24 07:00:00,2,9,20151124072
2015-11-24 08:00:00,2,7,20151124082
2015-11-24 09:00:00,2,11,20151124092
2015-11-24 10:00:00,2,10,20151124102
2015-11-24 11:00:00,2,9,20151124112
2015-11-24 12:00:00,2,12,20151124122
2015-11-24 13:00:00,2,8,20151124132
2015-11-24 14:00:00,2,10,20151124142
2015-11-24 15:00:00,2,11,20151124152
2015-11-24 16:00:00,2,10,20151124162
2015-11-24 17:00:00,2,11,20151124172
2015-11-24 18:00:00,2,16,20151124182
2015-11-24 19:00:00,2,11,20151124192
2015-11-24 20:00:00,2,8,20151124202
2015-11-24 21:00:00,2,13,20151124212
2015-11-24 22:00:00,2,11,20151124222
2015-11-24 23:00:00,2,9,20151124232
2015-11-25 00:00:00,2,8,20151125002
2015-11-25 01:00:00,2,6,20151125012
2015-11-25 02:00:00,2,9,20151125022
2015-11-25 03:00:00,2,6,20151125032
2015-11-25 04:00:00,2,8,20151125042
2015-11-25 05:00:00,2,4,20151125052
2015-11-25 06:00:00,2,7,20151125062
2015-11-25 07:00:00,2,9,20151125072
2015-11-25 08:00:00,2,5,20151125082
2015-11-25 09:00:00,2,7,20151125092
2015-11-25 10:00:00,2,10,20151125102
2015-11-25 11:00:00,2,10,20151125112
2015-11-25 12:00:00,2,11,20151125122
2015-11-25 13:00:00,2,10,20151125132
2015-11-25 14:00:00,2,10,20151125142
2015-11-25 15:00:00,2,13,20151125152
2015-11-25 16:00:00,2,9,20151125162
2015-11-25 17:00:00,2,9,20151125172
2015-11-25 18:00:00,2,9,20151125182
2015-11-25 19:00:00,2,9,20151125192
2015-11-25 20:00:00,2,14,20151125202
2015-11-25 21:00:00,2,15,20151125212
2015-11-25 22:00:00,2,8,20151125222
2015-11-25 23:00:00,2,7,20151125232
2015-11-26 00:00:00,2,11,20151126002
2015-11-26 01:00:00,2,8,20151126012
2015-11-26 02:00:00,2,8,20151126022
2015-11-26 03:00:00,2,6,20151126032
2015-11-26 04:00:00,2,7,20151126042
2015-11-26 05:00:00,2,5,20151126052
2015-11-26 06:00:00,2,7,20151126062
2015-11-26 07:00:00,2,6,20151126072
2015-11-26 08:00:00,2,10,20151126082
2015-11-26 09:00:00,2,8,20151126092
2015-11-26 10:00:00,2,11,20151126102
2015-11-26 11:00:00,2,11,20151126112
2015-11-26 12:00:00,2,11,20151126122
2015-11-26 13:00:00,2,13,20151126132
2015-11-26 14:00:00,2,14,20151126142
2015-11-26 15:00:00,2,17,20151126152
2015-11-26 16:00:00,2,12,20151126162
2015-11-26 17:00:00,2,12,20151126172
2015-11-26 18:00:00,2,13,20151126182
2015-11-26 19:00:00,2,11,20151126192
2015-11-26 20:00:00,2,11,20151126202
2015-11-26 21:00:00,2,12,20151126212
2015-11-26 22:00:00,2,8,20151126222
2015-11-26 23:00:00,2,7,20151126232
2015-11-27 00:00:00,2,11,20151127002
2015-11-27 01:00:00,2,6,20151127012
2015-11-27 02:00:00,2,7,20151127022
2015-11-27 03:00:00,2,7,20151127032
2015-11-27 04:00:00,2,4,20151127042
2015-11-27 05:00:00,2,5,20151127052
2015-11-27 06:00:00,2,3,20151127062
2015-11-27 07:00:00,2,7,20151127072
2015-11-27 08:00:00,2,8,20151127082
2015-11-27 09:00:00,2,7,20151127092
2015-11-27 10:00:00,2,9,20151127102
